,C,epsilon,kernel,degree,coef,accuracy
3534,3.0,1.0,linear,3,2,0.673469387755102
3535,3.0,1.0,linear,3,3,0.673469387755102
3536,3.0,1.0,linear,4,0,0.673469387755102
3537,3.0,1.0,linear,4,1,0.673469387755102
3538,3.0,1.0,linear,4,2,0.673469387755102
3539,3.0,1.0,linear,4,3,0.673469387755102
3540,3.0,1.0,poly,0,0,0.030612244897959183
3541,3.0,1.0,poly,0,1,0.030612244897959183
3542,3.0,1.0,poly,0,2,0.030612244897959183
3543,3.0,1.0,poly,0,3,0.030612244897959183
3544,3.0,1.0,poly,1,0,0.6938775510204082
3545,3.0,1.0,poly,1,1,0.6938775510204082
3546,3.0,1.0,poly,1,2,0.6938775510204082
3547,3.0,1.0,poly,1,3,0.6938775510204082
3548,3.0,1.0,poly,2,0,0.7346938775510204
3549,3.0,1.0,poly,2,1,0.7653061224489796
3550,3.0,1.0,poly,2,2,0.7653061224489796
3551,3.0,1.0,poly,2,3,0.7959183673469388
3552,3.0,1.0,poly,3,0,0.6836734693877551
3553,3.0,1.0,poly,3,1,0.8163265306122449
3554,3.0,1.0,poly,3,2,0.7959183673469388
3555,3.0,1.0,poly,3,3,0.8163265306122449
3556,3.0,1.0,poly,4,0,0.6938775510204082
3557,3.0,1.0,poly,4,1,0.8061224489795918
3558,3.0,1.0,poly,4,2,0.8367346938775511
3559,3.0,1.0,poly,4,3,0.7959183673469388
3560,3.0,1.0,rbf,0,0,0.7551020408163265
3561,3.0,1.0,rbf,0,1,0.7551020408163265
3562,3.0,1.0,rbf,0,2,0.7551020408163265
3563,3.0,1.0,rbf,0,3,0.7551020408163265
3564,3.0,1.0,rbf,1,0,0.7551020408163265
3565,3.0,1.0,rbf,1,1,0.7551020408163265
3566,3.0,1.0,rbf,1,2,0.7551020408163265
3567,3.0,1.0,rbf,1,3,0.7551020408163265
3568,3.0,1.0,rbf,2,0,0.7551020408163265
3569,3.0,1.0,rbf,2,1,0.7551020408163265
3570,3.0,1.0,rbf,2,2,0.7551020408163265
3571,3.0,1.0,rbf,2,3,0.7551020408163265
3572,3.0,1.0,rbf,3,0,0.7551020408163265
3573,3.0,1.0,rbf,3,1,0.7551020408163265
3574,3.0,1.0,rbf,3,2,0.7551020408163265
3575,3.0,1.0,rbf,3,3,0.7551020408163265
3576,3.0,1.0,rbf,4,0,0.7551020408163265
3577,3.0,1.0,rbf,4,1,0.7551020408163265
3578,3.0,1.0,rbf,4,2,0.7551020408163265
3579,3.0,1.0,rbf,4,3,0.7551020408163265
3580,3.0,1.0,sigmoid,0,0,0.030612244897959183
3581,3.0,1.0,sigmoid,0,1,0.6632653061224489
3582,3.0,1.0,sigmoid,0,2,0.6632653061224489
3583,3.0,1.0,sigmoid,0,3,0.030612244897959183
3584,3.0,1.0,sigmoid,1,0,0.030612244897959183
3585,3.0,1.0,sigmoid,1,1,0.6632653061224489
3586,3.0,1.0,sigmoid,1,2,0.6632653061224489
3587,3.0,1.0,sigmoid,1,3,0.030612244897959183
3588,3.0,1.0,sigmoid,2,0,0.030612244897959183
3589,3.0,1.0,sigmoid,2,1,0.6632653061224489
3590,3.0,1.0,sigmoid,2,2,0.6632653061224489
3591,3.0,1.0,sigmoid,2,3,0.030612244897959183
3592,3.0,1.0,sigmoid,3,0,0.030612244897959183
3593,3.0,1.0,sigmoid,3,1,0.6632653061224489
3594,3.0,1.0,sigmoid,3,2,0.6632653061224489
3595,3.0,1.0,sigmoid,3,3,0.030612244897959183
3596,3.0,1.0,sigmoid,4,0,0.030612244897959183
3597,3.0,1.0,sigmoid,4,1,0.6632653061224489
3598,3.0,1.0,sigmoid,4,2,0.6632653061224489
3599,3.0,1.0,sigmoid,4,3,0.030612244897959183
3600,3.5,0.01,linear,0,0,0.7244897959183674
3601,3.5,0.01,linear,0,1,0.7244897959183674
3602,3.5,0.01,linear,0,2,0.7244897959183674
3603,3.5,0.01,linear,0,3,0.7244897959183674
3604,3.5,0.01,linear,1,0,0.7244897959183674
3605,3.5,0.01,linear,1,1,0.7244897959183674
3606,3.5,0.01,linear,1,2,0.7244897959183674
3607,3.5,0.01,linear,1,3,0.7244897959183674
3608,3.5,0.01,linear,2,0,0.7244897959183674
3609,3.5,0.01,linear,2,1,0.7244897959183674
3610,3.5,0.01,linear,2,2,0.7244897959183674
3611,3.5,0.01,linear,2,3,0.7244897959183674
3612,3.5,0.01,linear,3,0,0.7244897959183674
3613,3.5,0.01,linear,3,1,0.7244897959183674
3614,3.5,0.01,linear,3,2,0.7244897959183674
3615,3.5,0.01,linear,3,3,0.7244897959183674
3616,3.5,0.01,linear,4,0,0.7244897959183674
3617,3.5,0.01,linear,4,1,0.7244897959183674
3618,3.5,0.01,linear,4,2,0.7244897959183674
3619,3.5,0.01,linear,4,3,0.7244897959183674
3620,3.5,0.01,poly,0,0,0.6632653061224489
3621,3.5,0.01,poly,0,1,0.6632653061224489
3622,3.5,0.01,poly,0,2,0.6632653061224489
3623,3.5,0.01,poly,0,3,0.6632653061224489
3624,3.5,0.01,poly,1,0,0.7244897959183674
3625,3.5,0.01,poly,1,1,0.7244897959183674
3626,3.5,0.01,poly,1,2,0.7244897959183674
3627,3.5,0.01,poly,1,3,0.7244897959183674
3628,3.5,0.01,poly,2,0,0.7551020408163265
3629,3.5,0.01,poly,2,1,0.8061224489795918
3630,3.5,0.01,poly,2,2,0.8061224489795918
3631,3.5,0.01,poly,2,3,0.8061224489795918
3632,3.5,0.01,poly,3,0,0.7142857142857143
3633,3.5,0.01,poly,3,1,0.7857142857142857
3634,3.5,0.01,poly,3,2,0.7857142857142857
3635,3.5,0.01,poly,3,3,0.7959183673469388
3636,3.5,0.01,poly,4,0,0.7653061224489796
3637,3.5,0.01,poly,4,1,0.8571428571428571
3638,3.5,0.01,poly,4,2,0.8367346938775511
3639,3.5,0.01,poly,4,3,0.8367346938775511
3640,3.5,0.01,rbf,0,0,0.8877551020408163
3641,3.5,0.01,rbf,0,1,0.8877551020408163
3642,3.5,0.01,rbf,0,2,0.8877551020408163
3643,3.5,0.01,rbf,0,3,0.8877551020408163
3644,3.5,0.01,rbf,1,0,0.8877551020408163
3645,3.5,0.01,rbf,1,1,0.8877551020408163
3646,3.5,0.01,rbf,1,2,0.8877551020408163
3647,3.5,0.01,rbf,1,3,0.8877551020408163
3648,3.5,0.01,rbf,2,0,0.8877551020408163
3649,3.5,0.01,rbf,2,1,0.8877551020408163
3650,3.5,0.01,rbf,2,2,0.8877551020408163
3651,3.5,0.01,rbf,2,3,0.8877551020408163
3652,3.5,0.01,rbf,3,0,0.8877551020408163
3653,3.5,0.01,rbf,3,1,0.8877551020408163
3654,3.5,0.01,rbf,3,2,0.8877551020408163
3655,3.5,0.01,rbf,3,3,0.8877551020408163
3656,3.5,0.01,rbf,4,0,0.8877551020408163
3657,3.5,0.01,rbf,4,1,0.8877551020408163
3658,3.5,0.01,rbf,4,2,0.8877551020408163
3659,3.5,0.01,rbf,4,3,0.8877551020408163
3660,3.5,0.01,sigmoid,0,0,0.6632653061224489
3661,3.5,0.01,sigmoid,0,1,0.6632653061224489
3662,3.5,0.01,sigmoid,0,2,0.6632653061224489
3663,3.5,0.01,sigmoid,0,3,0.6632653061224489
3664,3.5,0.01,sigmoid,1,0,0.6632653061224489
3665,3.5,0.01,sigmoid,1,1,0.6632653061224489
3666,3.5,0.01,sigmoid,1,2,0.6632653061224489
3667,3.5,0.01,sigmoid,1,3,0.6632653061224489
3668,3.5,0.01,sigmoid,2,0,0.6632653061224489
3669,3.5,0.01,sigmoid,2,1,0.6632653061224489
3670,3.5,0.01,sigmoid,2,2,0.6632653061224489
3671,3.5,0.01,sigmoid,2,3,0.6632653061224489
3672,3.5,0.01,sigmoid,3,0,0.6632653061224489
3673,3.5,0.01,sigmoid,3,1,0.6632653061224489
3674,3.5,0.01,sigmoid,3,2,0.6632653061224489
3675,3.5,0.01,sigmoid,3,3,0.6632653061224489
3676,3.5,0.01,sigmoid,4,0,0.6632653061224489
3677,3.5,0.01,sigmoid,4,1,0.6632653061224489
3678,3.5,0.01,sigmoid,4,2,0.6632653061224489
3679,3.5,0.01,sigmoid,4,3,0.6632653061224489
3680,3.5,0.05,linear,0,0,0.7244897959183674
3681,3.5,0.05,linear,0,1,0.7244897959183674
3682,3.5,0.05,linear,0,2,0.7244897959183674
3683,3.5,0.05,linear,0,3,0.7244897959183674
3684,3.5,0.05,linear,1,0,0.7244897959183674
3685,3.5,0.05,linear,1,1,0.7244897959183674
3686,3.5,0.05,linear,1,2,0.7244897959183674
3687,3.5,0.05,linear,1,3,0.7244897959183674
3688,3.5,0.05,linear,2,0,0.7244897959183674
3689,3.5,0.05,linear,2,1,0.7244897959183674
3690,3.5,0.05,linear,2,2,0.7244897959183674
3691,3.5,0.05,linear,2,3,0.7244897959183674
3692,3.5,0.05,linear,3,0,0.7244897959183674
3693,3.5,0.05,linear,3,1,0.7244897959183674
3694,3.5,0.05,linear,3,2,0.7244897959183674
3695,3.5,0.05,linear,3,3,0.7244897959183674
3696,3.5,0.05,linear,4,0,0.7244897959183674
3697,3.5,0.05,linear,4,1,0.7244897959183674
3698,3.5,0.05,linear,4,2,0.7244897959183674
3699,3.5,0.05,linear,4,3,0.7244897959183674
3700,3.5,0.05,poly,0,0,0.6632653061224489
3701,3.5,0.05,poly,0,1,0.6632653061224489
3702,3.5,0.05,poly,0,2,0.6632653061224489
3703,3.5,0.05,poly,0,3,0.6632653061224489
3704,3.5,0.05,poly,1,0,0.7244897959183674
3705,3.5,0.05,poly,1,1,0.7244897959183674
3706,3.5,0.05,poly,1,2,0.7244897959183674
3707,3.5,0.05,poly,1,3,0.7244897959183674
3708,3.5,0.05,poly,2,0,0.7653061224489796
3709,3.5,0.05,poly,2,1,0.8061224489795918
3710,3.5,0.05,poly,2,2,0.7959183673469388
3711,3.5,0.05,poly,2,3,0.7959183673469388
3712,3.5,0.05,poly,3,0,0.7040816326530612
3713,3.5,0.05,poly,3,1,0.7857142857142857
3714,3.5,0.05,poly,3,2,0.7959183673469388
3715,3.5,0.05,poly,3,3,0.7959183673469388
3716,3.5,0.05,poly,4,0,0.7755102040816326
3717,3.5,0.05,poly,4,1,0.8469387755102041
3718,3.5,0.05,poly,4,2,0.826530612244898
3719,3.5,0.05,poly,4,3,0.826530612244898
3720,3.5,0.05,rbf,0,0,0.8877551020408163
3721,3.5,0.05,rbf,0,1,0.8877551020408163
3722,3.5,0.05,rbf,0,2,0.8877551020408163
3723,3.5,0.05,rbf,0,3,0.8877551020408163
3724,3.5,0.05,rbf,1,0,0.8877551020408163
3725,3.5,0.05,rbf,1,1,0.8877551020408163
3726,3.5,0.05,rbf,1,2,0.8877551020408163
3727,3.5,0.05,rbf,1,3,0.8877551020408163
3728,3.5,0.05,rbf,2,0,0.8877551020408163
3729,3.5,0.05,rbf,2,1,0.8877551020408163
3730,3.5,0.05,rbf,2,2,0.8877551020408163
3731,3.5,0.05,rbf,2,3,0.8877551020408163
3732,3.5,0.05,rbf,3,0,0.8877551020408163
3733,3.5,0.05,rbf,3,1,0.8877551020408163
3734,3.5,0.05,rbf,3,2,0.8877551020408163
3735,3.5,0.05,rbf,3,3,0.8877551020408163
3736,3.5,0.05,rbf,4,0,0.8877551020408163
3737,3.5,0.05,rbf,4,1,0.8877551020408163
3738,3.5,0.05,rbf,4,2,0.8877551020408163
3739,3.5,0.05,rbf,4,3,0.8877551020408163
3740,3.5,0.05,sigmoid,0,0,0.6632653061224489
3741,3.5,0.05,sigmoid,0,1,0.6632653061224489
3742,3.5,0.05,sigmoid,0,2,0.6632653061224489
3743,3.5,0.05,sigmoid,0,3,0.6632653061224489
3744,3.5,0.05,sigmoid,1,0,0.6632653061224489
3745,3.5,0.05,sigmoid,1,1,0.6632653061224489
3746,3.5,0.05,sigmoid,1,2,0.6632653061224489
3747,3.5,0.05,sigmoid,1,3,0.6632653061224489
3748,3.5,0.05,sigmoid,2,0,0.6632653061224489
3749,3.5,0.05,sigmoid,2,1,0.6632653061224489
3750,3.5,0.05,sigmoid,2,2,0.6632653061224489
3751,3.5,0.05,sigmoid,2,3,0.6632653061224489
3752,3.5,0.05,sigmoid,3,0,0.6632653061224489
3753,3.5,0.05,sigmoid,3,1,0.6632653061224489
3754,3.5,0.05,sigmoid,3,2,0.6632653061224489
3755,3.5,0.05,sigmoid,3,3,0.6632653061224489
3756,3.5,0.05,sigmoid,4,0,0.6632653061224489
3757,3.5,0.05,sigmoid,4,1,0.6632653061224489
3758,3.5,0.05,sigmoid,4,2,0.6632653061224489
3759,3.5,0.05,sigmoid,4,3,0.6632653061224489
3760,3.5,0.1,linear,0,0,0.7244897959183674
3761,3.5,0.1,linear,0,1,0.7244897959183674
3762,3.5,0.1,linear,0,2,0.7244897959183674
3763,3.5,0.1,linear,0,3,0.7244897959183674
3764,3.5,0.1,linear,1,0,0.7244897959183674
3765,3.5,0.1,linear,1,1,0.7244897959183674
3766,3.5,0.1,linear,1,2,0.7244897959183674
3767,3.5,0.1,linear,1,3,0.7244897959183674
3768,3.5,0.1,linear,2,0,0.7244897959183674
3769,3.5,0.1,linear,2,1,0.7244897959183674
3770,3.5,0.1,linear,2,2,0.7244897959183674
3771,3.5,0.1,linear,2,3,0.7244897959183674
3772,3.5,0.1,linear,3,0,0.7244897959183674
3773,3.5,0.1,linear,3,1,0.7244897959183674
3774,3.5,0.1,linear,3,2,0.7244897959183674
3775,3.5,0.1,linear,3,3,0.7244897959183674
3776,3.5,0.1,linear,4,0,0.7244897959183674
3777,3.5,0.1,linear,4,1,0.7244897959183674
3778,3.5,0.1,linear,4,2,0.7244897959183674
3779,3.5,0.1,linear,4,3,0.7244897959183674
3780,3.5,0.1,poly,0,0,0.6632653061224489
3781,3.5,0.1,poly,0,1,0.6632653061224489
3782,3.5,0.1,poly,0,2,0.6632653061224489
3783,3.5,0.1,poly,0,3,0.6632653061224489
3784,3.5,0.1,poly,1,0,0.7346938775510204
3785,3.5,0.1,poly,1,1,0.7346938775510204
3786,3.5,0.1,poly,1,2,0.7346938775510204
3787,3.5,0.1,poly,1,3,0.7346938775510204
3788,3.5,0.1,poly,2,0,0.7653061224489796
3789,3.5,0.1,poly,2,1,0.7959183673469388
3790,3.5,0.1,poly,2,2,0.7959183673469388
3791,3.5,0.1,poly,2,3,0.7959183673469388
3792,3.5,0.1,poly,3,0,0.7040816326530612
3793,3.5,0.1,poly,3,1,0.7755102040816326
3794,3.5,0.1,poly,3,2,0.7959183673469388
3795,3.5,0.1,poly,3,3,0.7959183673469388
3796,3.5,0.1,poly,4,0,0.7653061224489796
3797,3.5,0.1,poly,4,1,0.8571428571428571
3798,3.5,0.1,poly,4,2,0.8367346938775511
3799,3.5,0.1,poly,4,3,0.8469387755102041
3800,3.5,0.1,rbf,0,0,0.8877551020408163
3801,3.5,0.1,rbf,0,1,0.8877551020408163
3802,3.5,0.1,rbf,0,2,0.8877551020408163
3803,3.5,0.1,rbf,0,3,0.8877551020408163
3804,3.5,0.1,rbf,1,0,0.8877551020408163
3805,3.5,0.1,rbf,1,1,0.8877551020408163
3806,3.5,0.1,rbf,1,2,0.8877551020408163
3807,3.5,0.1,rbf,1,3,0.8877551020408163
3808,3.5,0.1,rbf,2,0,0.8877551020408163
3809,3.5,0.1,rbf,2,1,0.8877551020408163
3810,3.5,0.1,rbf,2,2,0.8877551020408163
3811,3.5,0.1,rbf,2,3,0.8877551020408163
3812,3.5,0.1,rbf,3,0,0.8877551020408163
3813,3.5,0.1,rbf,3,1,0.8877551020408163
3814,3.5,0.1,rbf,3,2,0.8877551020408163
3815,3.5,0.1,rbf,3,3,0.8877551020408163
3816,3.5,0.1,rbf,4,0,0.8877551020408163
3817,3.5,0.1,rbf,4,1,0.8877551020408163
3818,3.5,0.1,rbf,4,2,0.8877551020408163
3819,3.5,0.1,rbf,4,3,0.8877551020408163
3820,3.5,0.1,sigmoid,0,0,0.6632653061224489
3821,3.5,0.1,sigmoid,0,1,0.6632653061224489
3822,3.5,0.1,sigmoid,0,2,0.6632653061224489
3823,3.5,0.1,sigmoid,0,3,0.6632653061224489
3824,3.5,0.1,sigmoid,1,0,0.6632653061224489
3825,3.5,0.1,sigmoid,1,1,0.6632653061224489
3826,3.5,0.1,sigmoid,1,2,0.6632653061224489
3827,3.5,0.1,sigmoid,1,3,0.6632653061224489
3828,3.5,0.1,sigmoid,2,0,0.6632653061224489
3829,3.5,0.1,sigmoid,2,1,0.6632653061224489
3830,3.5,0.1,sigmoid,2,2,0.6632653061224489
3831,3.5,0.1,sigmoid,2,3,0.6632653061224489
3832,3.5,0.1,sigmoid,3,0,0.6632653061224489
3833,3.5,0.1,sigmoid,3,1,0.6632653061224489
3834,3.5,0.1,sigmoid,3,2,0.6632653061224489
3835,3.5,0.1,sigmoid,3,3,0.6632653061224489
3836,3.5,0.1,sigmoid,4,0,0.6632653061224489
3837,3.5,0.1,sigmoid,4,1,0.6632653061224489
3838,3.5,0.1,sigmoid,4,2,0.6632653061224489
3839,3.5,0.1,sigmoid,4,3,0.6632653061224489
3840,3.5,0.5,linear,0,0,0.7040816326530612
3841,3.5,0.5,linear,0,1,0.7040816326530612
3842,3.5,0.5,linear,0,2,0.7040816326530612
3843,3.5,0.5,linear,0,3,0.7040816326530612
3844,3.5,0.5,linear,1,0,0.7040816326530612
3845,3.5,0.5,linear,1,1,0.7040816326530612
3846,3.5,0.5,linear,1,2,0.7040816326530612
3847,3.5,0.5,linear,1,3,0.7040816326530612
3848,3.5,0.5,linear,2,0,0.7040816326530612
3849,3.5,0.5,linear,2,1,0.7040816326530612
3850,3.5,0.5,linear,2,2,0.7040816326530612
3851,3.5,0.5,linear,2,3,0.7040816326530612
3852,3.5,0.5,linear,3,0,0.7040816326530612
3853,3.5,0.5,linear,3,1,0.7040816326530612
3854,3.5,0.5,linear,3,2,0.7040816326530612
3855,3.5,0.5,linear,3,3,0.7040816326530612
3856,3.5,0.5,linear,4,0,0.7040816326530612
3857,3.5,0.5,linear,4,1,0.7040816326530612
3858,3.5,0.5,linear,4,2,0.7040816326530612
3859,3.5,0.5,linear,4,3,0.7040816326530612
3860,3.5,0.5,poly,0,0,0.6632653061224489
3861,3.5,0.5,poly,0,1,0.6632653061224489
3862,3.5,0.5,poly,0,2,0.6632653061224489
3863,3.5,0.5,poly,0,3,0.6632653061224489
3864,3.5,0.5,poly,1,0,0.7346938775510204
3865,3.5,0.5,poly,1,1,0.7346938775510204
3866,3.5,0.5,poly,1,2,0.7346938775510204
3867,3.5,0.5,poly,1,3,0.7346938775510204
3868,3.5,0.5,poly,2,0,0.7551020408163265
3869,3.5,0.5,poly,2,1,0.7653061224489796
3870,3.5,0.5,poly,2,2,0.7653061224489796
3871,3.5,0.5,poly,2,3,0.7653061224489796
3872,3.5,0.5,poly,3,0,0.7346938775510204
3873,3.5,0.5,poly,3,1,0.8163265306122449
3874,3.5,0.5,poly,3,2,0.826530612244898
3875,3.5,0.5,poly,3,3,0.826530612244898
3876,3.5,0.5,poly,4,0,0.7448979591836735
3877,3.5,0.5,poly,4,1,0.826530612244898
3878,3.5,0.5,poly,4,2,0.7959183673469388
3879,3.5,0.5,poly,4,3,0.7857142857142857
3880,3.5,0.5,rbf,0,0,0.8877551020408163
3881,3.5,0.5,rbf,0,1,0.8877551020408163
3882,3.5,0.5,rbf,0,2,0.8877551020408163
3883,3.5,0.5,rbf,0,3,0.8877551020408163
3884,3.5,0.5,rbf,1,0,0.8877551020408163
3885,3.5,0.5,rbf,1,1,0.8877551020408163
3886,3.5,0.5,rbf,1,2,0.8877551020408163
3887,3.5,0.5,rbf,1,3,0.8877551020408163
3888,3.5,0.5,rbf,2,0,0.8877551020408163
3889,3.5,0.5,rbf,2,1,0.8877551020408163
3890,3.5,0.5,rbf,2,2,0.8877551020408163
3891,3.5,0.5,rbf,2,3,0.8877551020408163
3892,3.5,0.5,rbf,3,0,0.8877551020408163
3893,3.5,0.5,rbf,3,1,0.8877551020408163
3894,3.5,0.5,rbf,3,2,0.8877551020408163
3895,3.5,0.5,rbf,3,3,0.8877551020408163
3896,3.5,0.5,rbf,4,0,0.8877551020408163
3897,3.5,0.5,rbf,4,1,0.8877551020408163
3898,3.5,0.5,rbf,4,2,0.8877551020408163
3899,3.5,0.5,rbf,4,3,0.8877551020408163
3900,3.5,0.5,sigmoid,0,0,0.6632653061224489
3901,3.5,0.5,sigmoid,0,1,0.6632653061224489
3902,3.5,0.5,sigmoid,0,2,0.6632653061224489
3903,3.5,0.5,sigmoid,0,3,0.6632653061224489
3904,3.5,0.5,sigmoid,1,0,0.6632653061224489
3905,3.5,0.5,sigmoid,1,1,0.6632653061224489
3906,3.5,0.5,sigmoid,1,2,0.6632653061224489
3907,3.5,0.5,sigmoid,1,3,0.6632653061224489
3908,3.5,0.5,sigmoid,2,0,0.6632653061224489
3909,3.5,0.5,sigmoid,2,1,0.6632653061224489
3910,3.5,0.5,sigmoid,2,2,0.6632653061224489
3911,3.5,0.5,sigmoid,2,3,0.6632653061224489
3912,3.5,0.5,sigmoid,3,0,0.6632653061224489
3913,3.5,0.5,sigmoid,3,1,0.6632653061224489
3914,3.5,0.5,sigmoid,3,2,0.6632653061224489
3915,3.5,0.5,sigmoid,3,3,0.6632653061224489
3916,3.5,0.5,sigmoid,4,0,0.6632653061224489
3917,3.5,0.5,sigmoid,4,1,0.6632653061224489
3918,3.5,0.5,sigmoid,4,2,0.6632653061224489
3919,3.5,0.5,sigmoid,4,3,0.6632653061224489
3920,3.5,1.0,linear,0,0,0.673469387755102
3921,3.5,1.0,linear,0,1,0.673469387755102
3922,3.5,1.0,linear,0,2,0.673469387755102
3923,3.5,1.0,linear,0,3,0.673469387755102
3924,3.5,1.0,linear,1,0,0.673469387755102
3925,3.5,1.0,linear,1,1,0.673469387755102
3926,3.5,1.0,linear,1,2,0.673469387755102
3927,3.5,1.0,linear,1,3,0.673469387755102
3928,3.5,1.0,linear,2,0,0.673469387755102
3929,3.5,1.0,linear,2,1,0.673469387755102
3930,3.5,1.0,linear,2,2,0.673469387755102
3931,3.5,1.0,linear,2,3,0.673469387755102
3932,3.5,1.0,linear,3,0,0.673469387755102
3933,3.5,1.0,linear,3,1,0.673469387755102
3934,3.5,1.0,linear,3,2,0.673469387755102
3935,3.5,1.0,linear,3,3,0.673469387755102
3936,3.5,1.0,linear,4,0,0.673469387755102
3937,3.5,1.0,linear,4,1,0.673469387755102
3938,3.5,1.0,linear,4,2,0.673469387755102
3939,3.5,1.0,linear,4,3,0.673469387755102
3940,3.5,1.0,poly,0,0,0.030612244897959183
3941,3.5,1.0,poly,0,1,0.030612244897959183
3942,3.5,1.0,poly,0,2,0.030612244897959183
3943,3.5,1.0,poly,0,3,0.030612244897959183
3944,3.5,1.0,poly,1,0,0.6938775510204082
3945,3.5,1.0,poly,1,1,0.6938775510204082
3946,3.5,1.0,poly,1,2,0.6938775510204082
3947,3.5,1.0,poly,1,3,0.6938775510204082
3948,3.5,1.0,poly,2,0,0.7346938775510204
3949,3.5,1.0,poly,2,1,0.7653061224489796
3950,3.5,1.0,poly,2,2,0.7755102040816326
3951,3.5,1.0,poly,2,3,0.7857142857142857
3952,3.5,1.0,poly,3,0,0.673469387755102
3953,3.5,1.0,poly,3,1,0.8061224489795918
3954,3.5,1.0,poly,3,2,0.7857142857142857
3955,3.5,1.0,poly,3,3,0.8163265306122449
3956,3.5,1.0,poly,4,0,0.7040816326530612
3957,3.5,1.0,poly,4,1,0.8061224489795918
3958,3.5,1.0,poly,4,2,0.8061224489795918
3959,3.5,1.0,poly,4,3,0.7959183673469388
3960,3.5,1.0,rbf,0,0,0.7551020408163265
3961,3.5,1.0,rbf,0,1,0.7551020408163265
3962,3.5,1.0,rbf,0,2,0.7551020408163265
3963,3.5,1.0,rbf,0,3,0.7551020408163265
3964,3.5,1.0,rbf,1,0,0.7551020408163265
3965,3.5,1.0,rbf,1,1,0.7551020408163265
3966,3.5,1.0,rbf,1,2,0.7551020408163265
3967,3.5,1.0,rbf,1,3,0.7551020408163265
3968,3.5,1.0,rbf,2,0,0.7551020408163265
3969,3.5,1.0,rbf,2,1,0.7551020408163265
3970,3.5,1.0,rbf,2,2,0.7551020408163265
3971,3.5,1.0,rbf,2,3,0.7551020408163265
3972,3.5,1.0,rbf,3,0,0.7551020408163265
3973,3.5,1.0,rbf,3,1,0.7551020408163265
3974,3.5,1.0,rbf,3,2,0.7551020408163265
3975,3.5,1.0,rbf,3,3,0.7551020408163265
3976,3.5,1.0,rbf,4,0,0.7551020408163265
3977,3.5,1.0,rbf,4,1,0.7551020408163265
3978,3.5,1.0,rbf,4,2,0.7551020408163265
3979,3.5,1.0,rbf,4,3,0.7551020408163265
3980,3.5,1.0,sigmoid,0,0,0.030612244897959183
3981,3.5,1.0,sigmoid,0,1,0.10204081632653061
3982,3.5,1.0,sigmoid,0,2,0.10204081632653061
3983,3.5,1.0,sigmoid,0,3,0.030612244897959183
3984,3.5,1.0,sigmoid,1,0,0.030612244897959183
3985,3.5,1.0,sigmoid,1,1,0.10204081632653061
3986,3.5,1.0,sigmoid,1,2,0.10204081632653061
3987,3.5,1.0,sigmoid,1,3,0.030612244897959183
3988,3.5,1.0,sigmoid,2,0,0.030612244897959183
3989,3.5,1.0,sigmoid,2,1,0.10204081632653061
3990,3.5,1.0,sigmoid,2,2,0.10204081632653061
3991,3.5,1.0,sigmoid,2,3,0.030612244897959183
3992,3.5,1.0,sigmoid,3,0,0.030612244897959183
3993,3.5,1.0,sigmoid,3,1,0.10204081632653061
3994,3.5,1.0,sigmoid,3,2,0.10204081632653061
3995,3.5,1.0,sigmoid,3,3,0.030612244897959183
3996,3.5,1.0,sigmoid,4,0,0.030612244897959183
3997,3.5,1.0,sigmoid,4,1,0.10204081632653061
3998,3.5,1.0,sigmoid,4,2,0.10204081632653061
3999,3.5,1.0,sigmoid,4,3,0.030612244897959183
